"fecha","Count"
2020-01-09,12063.5396825397
2020-01-10,11602.5396825397
2020-01-11,10392.5238095238
2020-01-12,9109.49206349206
2020-01-13,11758.6825396825
2020-01-14,11086.5555555556
2020-01-15,10278.3333333333
2020-01-16,12595.1111111111
2020-01-17,14192.9682539683
2020-01-18,11557.8888888889
2020-01-19,9883.25396825397
2020-01-20,10871.1904761905
2020-01-21,14363.0634920635
2020-01-22,13332.0952380952
2020-01-23,13321.4126984127
2020-01-24,15359.4761904762
2020-01-25,12438.5396825397
2020-01-26,11539.873015873
2020-01-27,8370.5873015873
2020-01-28,12119.2222222222
2020-01-29,11844.7142857143
2020-01-30,11822.746031746
2020-01-31,10660.619047619
2020-02-01,7691.30158730159
2020-02-02,9019.46031746032
2020-02-03,11257
2020-02-04,11680.2063492063
2020-02-05,12182
2020-02-06,12142.4285714286
2020-02-07,12813.5714285714
2020-02-08,10288.746031746
2020-02-09,8341.25396825397
2020-02-10,11359.4761904762
2020-02-11,12094.9047619048
2020-02-12,12631.9206349206
2020-02-13,12789.6349206349
2020-02-14,13524.8253968254
2020-02-15,9606.4126984127
2020-02-16,9394.71428571429
2020-02-17,13328.5873015873
2020-02-18,11212.8412698413
2020-02-19,12515.1111111111
2020-02-20,14302.1111111111
2020-02-21,14519.8888888889
2020-02-22,12137.7777777778
2020-02-23,9686.68253968254
2020-02-24,12103.4761904762
2020-02-25,12731.2222222222
2020-02-26,14082.0317460317
2020-02-27,13666.9365079365
2020-02-28,16075.2857142857
2020-02-29,12752.8571428571
2020-03-01,9642.96825396825
2020-03-02,13319.619047619
2020-03-03,13864.5079365079
2020-03-04,13739.619047619
2020-03-05,12115.6984126984
2020-03-06,15238.4761904762
2020-03-07,12814.2222222222
2020-03-08,12988.9841269841
2020-03-09,11100.7301587302
2020-03-10,13383.5555555556
2020-03-11,13692.3968253968
2020-03-12,14025.1428571429
2020-03-13,13413.6825396825
2020-03-14,9979.36507936508
2020-03-15,7719.15873015873
2020-03-16,10959.5238095238
2020-03-17,9646.19047619048
2020-03-18,8105.38095238095
2020-03-19,7387.19047619048
2020-03-20,7073.28571428571
2020-03-21,4805.39682539683
2020-03-22,3623.33333333333
2020-03-23,4820.60317460317
2020-03-24,3576.39682539683
2020-03-25,3023.52380952381
2020-03-26,3014.90476190476
2020-03-27,2980.95238095238
2020-03-28,2354.7619047619
2020-03-29,1731.52380952381
2020-03-30,2444.68253968254
2020-03-31,2365.39682539683
2020-04-01,2271.71428571429
2020-04-02,1773.79365079365
2020-04-03,2334.49206349206
2020-04-04,1439.88888888889
2020-04-05,1292.11111111111
2020-04-06,2195.49206349206
2020-04-07,2132.50793650794
2020-04-08,2177.80952380952
2020-04-09,2586.14285714286
2020-04-10,1562.33333333333
2020-04-11,1699.77777777778
2020-04-12,1503.26984126984
2020-04-13,1798.01587301587
2020-04-14,2269.93650793651
2020-04-15,2278.34920634921
2020-04-16,2295.15873015873
2020-04-17,2396.19047619048
2020-04-18,2173.11111111111
2020-04-19,2143.61904761905
2020-04-20,2222.96825396825
2020-04-21,2470.46031746032
2020-04-22,2404.47619047619
2020-04-23,2392.15873015873
2020-04-24,2782.03174603175
2020-04-25,2395.22222222222
2020-04-26,2096.80952380952
2020-04-27,2527.44444444444
2020-04-28,2516.36507936508
2020-04-29,1835.01587301587
2020-04-30,2312.79365079365
2020-05-01,2205.06349206349
2020-05-02,2267.38095238095
2020-05-03,2296.96825396825
2020-05-04,2501.8253968254
2020-05-05,2916.03174603175
2020-05-06,2706.14285714286
2020-05-07,2765.57142857143
2020-05-08,3159.25396825397
2020-05-09,2216.38095238095
2020-05-10,2433.47619047619
2020-05-11,2722.2380952381
2020-05-12,2950.46031746032
2020-05-13,2961.31746031746
2020-05-14,3197.4126984127
2020-05-15,3531.42857142857
2020-05-16,3785.42857142857
2020-05-17,3266.31746031746
2020-05-18,3321.1746031746
2020-05-19,3240.2380952381
2020-05-20,3319.53968253968
2020-05-21,2834.38095238095
2020-05-22,3707.47619047619
2020-05-23,2980.85714285714
2020-05-24,3413.73015873016
2020-05-25,3670.65079365079
2020-05-26,3748.31746031746
2020-05-27,3687.80952380952
2020-05-28,3794.79365079365
2020-05-29,4189.22222222222
2020-05-30,4355.1746031746
2020-05-31,3546.88888888889
2020-06-01,2855.44444444444
2020-06-02,4079.85714285714
2020-06-03,4198.66666666667
2020-06-04,4526.79365079365
2020-06-05,5039.80952380952
2020-06-06,5723.61904761905
2020-06-07,4186.38095238095
2020-06-08,3959.33333333333
2020-06-09,4248.04761904762
2020-06-10,4403.14285714286
2020-06-11,4461.46031746032
2020-06-12,5072.22222222222
2020-06-13,5058.88888888889
2020-06-14,4333.50793650794
2020-06-15,4385.69841269841
2020-06-16,4309.87301587302
2020-06-17,4650.42857142857
2020-06-18,5017.04761904762
2020-06-19,5602.38095238095
2020-06-20,5846.09523809524
2020-06-21,3847.25396825397
2020-06-22,3843.88888888889
2020-06-23,4612.93650793651
2020-06-24,4607.39682539683
2020-06-25,4433.03174603175
2020-06-26,5103.47619047619
2020-06-27,5148.30158730159
2020-06-28,4285.65079365079
2020-06-29,4400.44444444444
2020-06-30,4302.34920634921
2020-07-01,4573.80952380952
2020-07-02,4417.7619047619
2020-07-03,3712.09523809524
2020-07-04,3884.33333333333
2020-07-05,3276.79365079365
2020-07-06,3587.87301587302
2020-07-07,3822.4126984127
2020-07-08,4561.20634920635
2020-07-09,2710.80952380952
2020-07-10,2877.57142857143
2020-07-11,1677.77777777778
2020-07-12,1993.87301587302
2020-07-13,2655.1746031746
2020-07-14,2768.14285714286
2020-07-15,2751.92063492063
2020-07-16,2672.42857142857
2020-07-17,2651.47619047619
2020-07-18,2135.63492063492
2020-07-19,1889.73015873016
2020-07-20,2256.85714285714
2020-07-21,2496.68253968254
2020-07-22,2410.55555555556
2020-07-23,2288.25396825397
2020-07-24,2463.90476190476
2020-07-25,2199.87301587302
2020-07-26,1864.63492063492
2020-07-27,2115.34920634921
2020-07-28,2390.8253968254
2020-07-29,2452.65079365079
2020-07-30,2459.34920634921
2020-07-31,2519.15873015873
2020-08-01,2348.79365079365
2020-08-02,2219.1746031746
2020-08-03,1798.74603174603
2020-08-04,1755.33333333333
2020-08-05,1849.53968253968
2020-08-06,1517.2380952381
2020-08-07,1405.36507936508
2020-08-08,1342.69841269841
2020-08-09,1468.8253968254
2020-08-10,1608.25396825397
2020-08-11,1581.71428571429
2020-08-12,1533.4126984127
2020-08-13,1668.68253968254
2020-08-14,1529.25396825397
2020-08-15,1855.85714285714
2020-08-16,1521.25396825397
2020-08-17,1666.53968253968
2020-08-18,1748
2020-08-19,1472.60317460317
2020-08-20,1737.96825396825
2020-08-21,1777.07936507937
2020-08-22,1033.26984126984
2020-08-23,1360.52380952381
2020-08-24,1710.5873015873
2020-08-25,1794.68253968254
2020-08-26,1836.38095238095
2020-08-27,1769.12698412698
2020-08-28,2072.34920634921
2020-08-29,2166.2380952381
2020-08-30,1509.47619047619
2020-08-31,1704.38095238095
2020-09-01,1923.92063492063
2020-09-02,1803.09523809524
2020-09-03,1855.22222222222
2020-09-04,1994.63492063492
2020-09-05,2017.07936507937
2020-09-06,1974.88888888889
2020-09-07,1921.03174603175
2020-09-08,1663.07936507937
2020-09-09,1929.47619047619
2020-09-10,2133.7619047619
2020-09-11,2034.14285714286
2020-09-12,1353.55555555556
2020-09-13,2188.1746031746
2020-09-14,1985.53968253968
2020-09-15,2171.85714285714
2020-09-16,2139.39682539683
2020-09-17,1912.14285714286
2020-09-18,2123.80952380952
2020-09-19,2322.7619047619
2020-09-20,2043.77777777778
2020-09-21,2081.57142857143
2020-09-22,1988.90476190476
2020-09-23,1929.07936507937
2020-09-24,2091
2020-09-25,1697.1746031746
2020-09-26,1901.1746031746
2020-09-27,2180.53968253968
2020-09-28,2231.79365079365
2020-09-29,2337.57142857143
2020-09-30,2007.77777777778
2020-10-01,2531.36507936508
2020-10-02,2588.39682539683
2020-10-03,2222.07936507937
2020-10-04,1778.95238095238
2020-10-05,1764.68253968254
2020-10-06,1787.79365079365
2020-10-07,1851.50793650794
2020-10-08,1983.39682539683
2020-10-09,2264.95238095238
2020-10-10,2425.07936507937
2020-10-11,2208.90476190476
2020-10-12,2328.90476190476
2020-10-13,2128.71428571429
2020-10-14,2432.14285714286
2020-10-15,1977.96825396825
2020-10-16,2236.61904761905
2020-10-17,2089.50793650794
2020-10-18,2035.53968253968
2020-10-19,2634.2380952381
2020-10-20,2927.65079365079
2020-10-21,2805.2380952381
2020-10-22,3094.88888888889
2020-10-23,2868.90476190476
2020-10-24,2236.95238095238
2020-10-25,2583.26984126984
2020-10-26,2681.33333333333
2020-10-27,2772.01587301587
2020-10-28,4793.63492063492
2020-10-29,4079.61904761905
2020-10-30,4882.52380952381
2020-10-31,5737.60317460317
2020-11-01,5429.5873015873
2020-11-02,5361.26984126984
2020-11-03,4589.11111111111
2020-11-04,3052.19047619048
2020-11-05,3942.68253968254
2020-11-06,4612.85714285714
2020-11-07,5839.03174603175
2020-11-08,5142.11111111111
2020-11-09,4202.92063492064
2020-11-10,4254.93650793651
2020-11-11,3592.73015873016
2020-11-12,4587.71428571429
2020-11-13,5273.01587301587
2020-11-14,6968.39682539683
2020-11-15,4801.68253968254
2020-11-16,4114.33333333333
2020-11-17,4675.1746031746
2020-11-18,5039.63492063492
2020-11-19,4794
2020-11-20,6335.06349206349
2020-11-21,7797.07936507936
2020-11-22,4956.7619047619
2020-11-23,4200.4126984127
2020-11-24,5051.74603174603
2020-11-25,5431.7619047619
2020-11-26,5657.14285714286
2020-11-27,7281.7619047619
2020-11-28,7679.44444444444
2020-11-29,5727.39682539683
2020-11-30,5599.44444444444
2020-12-01,5032.84126984127
2020-12-02,5814.06349206349
2020-12-03,5994.60317460317
2020-12-04,7697.47619047619
2020-12-05,7449.57142857143
2020-12-06,6144.39682539683
2020-12-07,4733.85714285714
2020-12-08,5791.88888888889
2020-12-09,7089.52380952381
2020-12-10,6957.46031746032
2020-12-11,8636.79365079365
2020-12-12,9452.26984126984
2020-12-13,6986.92063492064
2020-12-14,5810.95238095238
2020-12-15,6122.71428571429
2020-12-16,7347.50793650794
2020-12-17,7300.84126984127
2020-12-18,9062.95238095238
2020-12-19,9522.38095238095
2020-12-20,8574.25396825397
2020-12-21,7365.87301587302
2020-12-22,6394.98412698413
2020-12-23,9180.49206349206
2020-12-24,8021.20634920635
2020-12-25,5257.19047619048
2020-12-26,9212.96825396825
2020-12-27,6112.31746031746
2020-12-28,7513.98412698413
2020-12-29,7892.4126984127
2020-12-30,7420.98412698413
2020-12-31,7502.14285714286
2021-01-01,6086.61904761905
2021-01-02,5357.14285714286
2021-01-03,4585.12698412698
2021-01-04,4209.90476190476
2021-01-05,4721.84126984127
2021-01-06,5220.61904761905
2021-01-07,5610.36507936508
2021-01-08,6117.7619047619
2021-01-09,6343.53968253968
2021-01-10,4900.09523809524
2021-01-11,4158.25396825397
2021-01-12,5618.20634920635
2021-01-13,5488.06349206349
2021-01-14,6018.03174603175
2021-01-15,5991.30158730159
2021-01-16,6949.5873015873
2021-01-17,6322.80952380952
2021-01-18,5646.7619047619
2021-01-19,6176.73015873016
2021-01-20,6941
2021-01-21,6380.09523809524
2021-01-22,7410.5873015873
2021-01-23,7476.96825396825
2021-01-24,5227.55555555556
2021-01-25,4974.03174603175
2021-01-26,5965.74603174603
2021-01-27,6646.92063492064
2021-01-28,6295.61904761905
2021-01-29,5388.95238095238
2021-01-30,7555.42857142857
2021-01-31,6456.85714285714
2021-02-01,5696.95238095238
2021-02-02,6052.44444444444
2021-02-03,6768.65079365079
2021-02-04,6223
2021-02-05,6076.93650793651
2021-02-06,7628.68253968254
2021-02-07,5647.5873015873
2021-02-08,5361.31746031746
2021-02-09,5869.12698412698
2021-02-10,6081.88888888889
2021-02-11,5805.36507936508
2021-02-12,6684.26984126984
2021-02-13,1751.7619047619
2021-02-14,1874.46031746032
2021-02-15,1956.80952380952
2021-02-16,1938.90476190476
2021-02-17,1953.50793650794
2021-02-18,4942.69841269841
2021-02-19,5847.07936507936
2021-02-20,6795.11111111111
2021-02-21,5596.53968253968
2021-02-22,5015.87301587302
2021-02-23,5503.2380952381
2021-02-24,5915.44444444444
2021-02-25,5986.03174603175
2021-02-26,6888.88888888889
2021-02-27,7313.44444444444
2021-02-28,6009.65079365079
2021-03-01,5387.66666666667
2021-03-02,5729.87301587302
2021-03-03,6136.34920634921
2021-03-04,6459.7619047619
2021-03-05,7746.61904761905
2021-03-06,9426.77777777778
2021-03-07,8752.07936507937
2021-03-08,5453.87301587302
2021-03-09,5919.1746031746
2021-03-10,6830.42857142857
2021-03-11,6865.06349206349
2021-03-12,8130.68253968254
2021-03-13,6069.87301587302
2021-03-14,6565.25396825397
2021-03-15,6509.57142857143
2021-03-16,6757.06349206349
2021-03-17,7274.55555555556
2021-03-18,7505.68253968254
2021-03-19,8801.44444444445
2021-03-20,8800.66666666667
2021-03-21,5253.34920634921
2021-03-22,5726.28571428571
2021-03-23,6622.55555555556
2021-03-24,6879.95238095238
2021-03-25,7706.98412698413
2021-03-26,9007.74603174603
2021-03-27,9003.61904761905
2021-03-28,7498.77777777778
2021-03-29,6405.88888888889
2021-03-30,7565.96825396825
2021-03-31,7869.33333333333
2021-04-01,9132.25396825397
2021-04-02,7586.65079365079
2021-04-03,9810.33333333333
2021-04-04,8582.74603174603
2021-04-05,7167.39682539683
2021-04-06,8030.03174603175
2021-04-07,8536.38095238095
2021-04-08,8858.68253968254
2021-04-09,9478.26984126984
2021-04-10,9047.60317460317
2021-04-11,6300.77777777778
2021-04-12,7629.2380952381
2021-04-13,8451.84126984127
2021-04-14,8958.14285714286
2021-04-15,10223.6349206349
2021-04-16,11262.6349206349
2021-04-17,11326.0317460317
2021-04-18,8203.2380952381
2021-04-19,7017.50793650794
2021-04-20,6166.49206349206
2021-04-21,8037.74603174603
2021-04-22,8142.15873015873
2021-04-23,9343.01587301587
2021-04-24,9245.96825396825
2021-04-25,7891.15873015873
2021-04-26,6966.34920634921
2021-04-27,7597.12698412698
2021-04-28,8358.47619047619
2021-04-29,8231.74603174603
2021-04-30,9665.95238095238
2021-05-01,9686.09523809524
2021-05-02,7321.31746031746
2021-05-03,6216.07936507936
2021-05-04,6710.42857142857
2021-05-05,7883.8253968254
2021-05-06,8192
2021-05-07,9866.31746031746
2021-05-08,9619.53968253968
2021-05-09,7672.50793650794
2021-05-10,6411
2021-05-11,6925.34920634921
2021-05-12,8191.98412698413
2021-05-13,7388.77777777778
2021-05-14,9404.4126984127
2021-05-15,9153.04761904762
2021-05-16,7188.38095238095
2021-05-17,6968.53968253968
2021-05-18,7659.96825396825
2021-05-19,8213.25396825397
2021-05-20,8215.49206349206
2021-05-21,10206.7777777778
2021-05-22,10903.8412698413
2021-05-23,7988.30158730159
2021-05-24,7063.11111111111
2021-05-25,6665.95238095238
2021-05-26,6008.12698412698
2021-05-27,5418.79365079365
2021-05-28,2115.98412698413
2021-05-29,2114.88888888889
2021-05-30,2242.52380952381
2021-05-31,2328.77777777778
2021-06-01,2302.22222222222
2021-06-02,2440.65079365079
2021-06-03,2506.44444444444
2021-06-04,2367.34920634921
2021-06-05,2454.53968253968
2021-06-06,2223.2380952381
2021-06-07,2306.22222222222
2021-06-08,1999.1746031746
2021-06-09,1649.07936507937
2021-06-10,2281.28571428571
2021-06-11,5225.12698412698
2021-06-12,6234.8253968254
2021-06-13,6136.93650793651
2021-06-14,4740.44444444444
2021-06-15,4643.01587301587
2021-06-16,4839.57142857143
2021-06-17,4831.15873015873
2021-06-18,5589.55555555556
2021-06-19,7248.80952380952
2021-06-20,5662.65079365079
2021-06-21,5363.5873015873
2021-06-22,5685.61904761905
2021-06-23,5663.11111111111
2021-06-24,6298.07936507936
2021-06-25,6560.50793650794
2021-06-26,8164.90476190476
2021-06-27,7293.8253968254
2021-06-28,7242.98412698413
2021-06-29,7917.73015873016
2021-06-30,8297.14285714286
2021-07-01,8707.36507936508
2021-07-02,8513.14285714286
2021-07-03,9160.68253968254
2021-07-04,7185.47619047619
2021-07-05,7426.38095238095
2021-07-06,8207.14285714286
2021-07-07,8598.84126984127
2021-07-08,8880.19047619048
2021-07-09,10573.9206349206
2021-07-10,9955.44444444445
2021-07-11,7730.71428571429
2021-07-12,6661.2380952381
2021-07-13,6943.11111111111
2021-07-14,6833
2021-07-15,7129.2380952381
2021-07-16,2447.53968253968
2021-07-17,1843.66666666667
2021-07-18,2299.65079365079
2021-07-19,2345.85714285714
2021-07-20,1775.20634920635
2021-07-21,2556.69841269841
2021-07-22,2540.30158730159
2021-07-23,2599.11111111111
2021-07-24,2823.46031746032
2021-07-25,2267.46031746032
2021-07-26,2489.53968253968
